ocn1	relation	subject_type	subject_id	date	games	source_ref	evidence_grade	note
A.Hor.Fch.MLn.Bg5.Be7.Nf3	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, New Orleans wch-m, 1886	attested	
C.Pet.Thr.Fou.Gun	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, New Orleans wch-m, 1886	attested	
C.RyL.Ber.O-O.Nxe4	wch-game	event	wch-1886-steinitz-zukertort	1886	4	Steinitz, Wilhelm-Zukertort, Johannes, Steinitz - Zukertort World Championship Match, New Orleans, LA USA, 1886	attested	
C.RyL.Ber.d3.d6	wch-game	event	wch-1886-steinitz-zukertort	1886	2	Steinitz, Wilhelm-Zukertort, Johannes, World Championship 1st, New Orleans wch-m, 1886	attested	
C.Sco.Mie.Ste	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Steinitz, Wilhelm-Zukertort, Johannes, World Championship 1st, USA, 1886	attested	
C.Vie.Nc6.f4.exf4.d4	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Steinitz, Wilhelm-Zukertort, Johannes, Steinitz - Zukertort World Championship Match, New Orleans, LA USA, 1886	attested	
D.QGD.Cls	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, New Orleans wch-m, 1886	attested	
D.QGD.Mod.PTr	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, Steinitz - Zukertort World Championship Match, New Orleans, LA USA, 1886	attested	
D.QGD.QKn.Nrm.Har	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, New Orleans wch-m, 1886	attested	
D.QGD.Vie.e3	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, New Orleans, LA USA, 1886	attested	
D.Sla	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, New York wch-m, 1886	attested	
D.Sla.Stn	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, USA, 1886	attested	
D.Tar.e3.Nf6.Nf3.Nc6	wch-game	event	wch-1886-steinitz-zukertort	1886	1	Zukertort, Johannes-Steinitz, Wilhelm, World Championship 1st, St.Louis wch-m, 1886	attested	
C.Ita.Evn.Acc.Stn.O-O	wch-game	event	wch-1890-gunsberg-steinitz	1890	1	Gunsberg, Isidor-Steinitz, Wilhelm, World Championship 3rd, New York, NY USA, 1890	attested	
C.Ita.Giu.c3.Nf6.d3.d6	wch-game	event	wch-1890-gunsberg-steinitz	1890	1	Gunsberg, Isidor-Steinitz, Wilhelm, World Championship 3rd, New York, NY USA, 1890	attested	
C.Ita.Pia.Nf6	wch-game	event	wch-1890-gunsberg-steinitz	1890	1	Gunsberg, Isidor-Steinitz, Wilhelm, World Championship 3rd, New York, NY USA, 1890	attested	
D.QGA.Nf3.Nf6.e3.e6	wch-game	event	wch-1890-gunsberg-steinitz	1890	1	Steinitz, Wilhelm-Gunsberg, Isidor, World Championship 3rd, New York, NY USA, 1890	attested	
D.Rub.Nc6.O-O	wch-game	event	wch-1890-gunsberg-steinitz	1890	1	Gunsberg, Isidor-Steinitz, Wilhelm, World Championship 3rd, New York, NY USA, 1890	attested	
A.Hor.Fch.MLn.Nf3.Be7.e3	wch-game	event	wch-1891-gunsberg-steinitz	1891	2	Steinitz, Wilhelm-Gunsberg, Isidor, World Championship 3rd, New York, NY USA, 1891	attested	
C.Ita.Evn.Acc.Stn.O-O	wch-game	event	wch-1891-gunsberg-steinitz	1891	3	Gunsberg, Isidor-Steinitz, Wilhelm, World Championship 3rd, New York, NY USA, 1891	attested	
C.Ita.Giu.c3.Nf6.d3.d6	wch-game	event	wch-1891-gunsberg-steinitz	1891	1	Gunsberg, Isidor-Steinitz, Wilhelm, World Championship 3rd, New York, NY USA, 1891	attested	
D.QGD.Mar.MLn	wch-game	event	wch-1891-gunsberg-steinitz	1891	1	Steinitz, Wilhelm-Gunsberg, Isidor, World Championship 3rd, New York, NY USA, 1891	attested	
E.Ind.e6.Nf3.d5.e3.Bb7	wch-game	event	wch-1891-gunsberg-steinitz	1891	1	Steinitz, Wilhelm-Gunsberg, Isidor, World Championship 3rd, New York, NY USA, 1891	attested	
A.Hor.Fch.MLn.Nf3.Be7.e3	wch-game	event	wch-1894-lasker-steinitz	1894	2	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 5th, Montreal wch-m, 1894	attested	
B.Fre.Rub.MLn.Nf6	wch-game	event	wch-1894-lasker-steinitz	1894	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 5th, New York wch-m, 1894	attested	
C.Ita.Giu.Grc.MLn	wch-game	event	wch-1894-lasker-steinitz	1894	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 5th, New York wch-m, 1894	attested	
C.Ita.Pia.Nf6.Ita	wch-game	event	wch-1894-lasker-steinitz	1894	1	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 5th, Montreal wch-m, 1894	attested	
C.RyL.Ber.d3.d6	wch-game	event	wch-1894-lasker-steinitz	1894	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 5th, New York wch-m, 1894	attested	
C.RyL.Stn	wch-game	event	wch-1894-lasker-steinitz	1894	1	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 5th, Philadelphia wch-m, 1894	attested	
C.RyL.Stn.d4.Bd7	wch-game	event	wch-1894-lasker-steinitz	1894	3	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 5th, New York wch-m, 1894	attested	
D.QGD.Cls.Nf3.Nbd7	wch-game	event	wch-1894-lasker-steinitz	1894	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 5th, Montreal wch-m, 1894	attested	
D.QGD.Ort.Hne.Bxe7.Qxe7	wch-game	event	wch-1894-lasker-steinitz	1894	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 5th, Montreal wch-m, 1894	attested	
D.QGD.QKn.Nrm	wch-game	event	wch-1894-lasker-steinitz	1894	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 5th, Philadelphia wch-m, 1894	attested	
A.Hor.Fch.MLn.Bg5.Be7	wch-game	event	wch-1896-lasker-steinitz	1896	4	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 6th, Moskou wch-m, 1896	attested	
C.Ita.Giu.Mol.MLn.Stn	wch-game	event	wch-1896-lasker-steinitz	1896	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 6th, Moskou wch-m, 1896	attested	
C.Ita.Pia.Nf6.Ita	wch-game	event	wch-1896-lasker-steinitz	1896	1	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 6th, Moskou wch-m, 1896	attested	
C.RyL.ClD.c3	wch-game	event	wch-1896-lasker-steinitz	1896	2	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 6th, Moskou wch-m, 1896	attested	
C.RyL.Exc.dxc6.Nc3	wch-game	event	wch-1896-lasker-steinitz	1896	1	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 6th, Moskou wch-m, 1896	attested	
C.RyL.Exc.dxc6.Nc3.f6	wch-game	event	wch-1896-lasker-steinitz	1896	1	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 6th, Moskou wch-m, 1896	attested	
C.RyL.Mor.StD	wch-game	event	wch-1896-lasker-steinitz	1896	2	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 6th, Moskou wch-m, 1896	attested	
C.RyL.Stn.d4.Bd7	wch-game	event	wch-1896-lasker-steinitz	1896	1	Lasker, Emanuel-Steinitz, Wilhelm, World Championship 6th, Moskou wch-m, 1896	attested	
D.QGD.Ort.Rau	wch-game	event	wch-1896-lasker-steinitz	1896	1	Steinitz, Wilhelm-Lasker, Emanuel, World Championship 6th, Moscow RUS, 1896	attested	
A.Hol.Sta.MLn.c6	wch-game	event	wch-1907-lasker-marshall	1907	1	Marshall, Frank-Lasker, Emanuel, World Championship 7th, Chicago wch-m, 1907	attested	
A.Hor.Fch.MLn.Bg5.Be7.Ne4	wch-game	event	wch-1907-lasker-marshall	1907	3	Marshall, Frank-Lasker, Emanuel, World Championship 7th, New York wch-m, 1907	attested	
B.Fre.Cls.Bd3	wch-game	event	wch-1907-lasker-marshall	1907	3	Lasker, Emanuel-Marshall, Frank, World Championship 7th, Memphis wch-m, 1907	attested	
B.Fre.Mac.MLn.Bd2.Bxc3.g6	wch-game	event	wch-1907-lasker-marshall	1907	1	Lasker, Emanuel-Marshall, Frank, World Championship 7th, New York wch-m, 1907	attested	
B.Fre.Mac.exd5	wch-game	event	wch-1907-lasker-marshall	1907	3	Lasker, Emanuel-Marshall, Frank, World Championship 7th, New York wch-m, 1907	attested	
C.RyL.Ber.Nyh	wch-game	event	wch-1907-lasker-marshall	1907	1	Marshall, Frank-Lasker, Emanuel, World Championship 7th, New York wch-m, 1907	attested	
D.Chi.Exc	wch-game	event	wch-1907-lasker-marshall	1907	1	Marshall, Frank-Lasker, Emanuel, World Championship 7th, Memphis wch-m, 1907	attested	
D.Tar.Exd.Nf3	wch-game	event	wch-1907-lasker-marshall	1907	1	Marshall, Frank-Lasker, Emanuel, World Championship 7th, Philadelphia wch-m, 1907	attested	
D.Tar.Exd.Nf3.Nc6	wch-game	event	wch-1907-lasker-marshall	1907	1	Marshall, Frank-Lasker, Emanuel, World Championship 7th, Philadelphia wch-m, 1907	attested	
B.Fre.Mac	wch-game	event	wch-1908-lasker-tarrasch	1908	2	Lasker, Emanuel-Tarrasch, Siegbert, World Championship 8th, Munchen wch-m, 1908	attested	
B.Fre.Mac.exd5	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Lasker, Emanuel-Tarrasch, Siegbert, World Championship 8th, Munchen wch-m, 1908	attested	
B.Fre.Rub.Nxe4	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Tarrasch, Siegbert-Lasker, Emanuel, World Championship 8th, Munchen wch-m, 1908	attested	
C.Fou.Spa.Dbl.MLn	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Tarrasch, Siegbert-Lasker, Emanuel, World Championship 8th, Munchen wch-m, 1908	attested	
C.Fou.Spa.Dbl.MLn.Tar	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Tarrasch, Siegbert-Lasker, Emanuel, World Championship 8th, GER, 1908	attested	
C.RyL.Ber.O-O.Hdg	wch-game	event	wch-1908-lasker-tarrasch	1908	2	Tarrasch, Siegbert-Lasker, Emanuel, World Championship 8th, Dusseldorf wch-m, 1908	attested	
C.RyL.Ber.Rio.Qe2.Nd6.MLn	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Tarrasch, Siegbert-Lasker, Emanuel, World Championship 8th, Munich GER, 1908	attested	
C.RyL.Cha.MLn.d4.Qc7.Nc6	wch-game	event	wch-1908-lasker-tarrasch	1908	2	Lasker, Emanuel-Tarrasch, Siegbert, World Championship 8th, Munchen wch-m, 1908	attested	
C.RyL.Exc.dxc6.d4.exd4.Qxd4	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Lasker, Emanuel-Tarrasch, Siegbert, World Championship 8th, Dusseldorf wch-m, 1908	attested	
D.QPG.Zuk.c5	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Lasker, Emanuel-Tarrasch, Siegbert, World Championship 8th, Munchen wch-m, 1908	attested	
D.Tar.e3.Nf6.Nf3.Nc6	wch-game	event	wch-1908-lasker-tarrasch	1908	1	Lasker, Emanuel-Tarrasch, Siegbert, World Championship 8th, Duesseldorf/Munich, 1908	attested	
B.Sic.Acc.Nc3.Bg7.Be3.Nf6	wch-game	event	wch-1909-forgacs-lasker	1909	1	Forgács, Leó-Lasker, Emanuel, World Championship 9th, Parijs wch-m, 1909	attested	
C.Fou.Spa.Dbl.MLn.d3.d6	wch-game	event	wch-1909-forgacs-lasker	1909	2	Forgács, Leó-Lasker, Emanuel, World Championship 9th, Parijs wch-m, 1909	attested	
C.RyL.Ber.O-O.Hdg	wch-game	event	wch-1909-forgacs-lasker	1909	2	Forgács, Leó-Lasker, Emanuel, World Championship 9th, Parijs wch-m, 1909	attested	
C.RyL.Exc.dxc6.d4.exd4.Qxd4	wch-game	event	wch-1909-forgacs-lasker	1909	2	Lasker, Emanuel-Forgács, Leó, World Championship 9th, Parijs wch-m, 1909	attested	
C.RyL.Mor.Ba4.Nf6.O-O.Avb	wch-game	event	wch-1909-forgacs-lasker	1909	3	Lasker, Emanuel-Forgács, Leó, World Championship 9th, Parijs wch-m, 1909	attested	
C.Cen.d6.dxe5	wch-game	event	wch-1910-forgacs-lasker	1910	1	Forgács, Leó-Lasker, Emanuel, World Championship 11th, Berlijn wch-m, 1910	attested	
C.KGm.Dec.Cls.c3.Bg4	wch-game	event	wch-1910-forgacs-lasker	1910	1	Lasker, Emanuel-Forgács, Leó, World Championship 11th, Berlijn wch-m, 1910	attested	
C.RyL.Mor.Ba4.Nf6.O-O.d6	wch-game	event	wch-1910-forgacs-lasker	1910	1	Lasker, Emanuel-Forgács, Leó, World Championship 11th, Berlijn wch-m, 1910	attested	
D.QGD.Cls.Nf3.Nbd7.Bd3	wch-game	event	wch-1910-forgacs-lasker	1910	1	Lasker, Emanuel-Forgács, Leó, World Championship 11th, Berlijn wch-m, 1910	attested	
D.QPG.Zuk.c5.e3.Nf6	wch-game	event	wch-1910-forgacs-lasker	1910	2	Forgács, Leó-Lasker, Emanuel, World Championship 11th, Berlijn wch-m, 1910	attested	
D.Rub.Nc6.O-O.Bd6.Bb2.O-O	wch-game	event	wch-1910-forgacs-lasker	1910	1	Forgács, Leó-Lasker, Emanuel, World Championship 11th, Berlijn wch-m, 1910	attested	
D.STa.cxd5	wch-game	event	wch-1910-forgacs-lasker	1910	1	Lasker, Emanuel-Forgács, Leó, World Championship 11th, Berlijn wch-m, 1910	attested	
D.Tar.Exd.Nf3	wch-game	event	wch-1910-forgacs-lasker	1910	1	Lasker, Emanuel-Forgács, Leó, World Championship 11th, Berlijn wch-m, 1910	attested	
D.Tar.Exd.Nf3.Nc6	wch-game	event	wch-1910-forgacs-lasker	1910	1	Lasker, Emanuel-Forgács, Leó, World Championship 11th, Berlijn wch-m, 1910	attested	
E.Ind.e6.Nf3.d5.e3	wch-game	event	wch-1910-forgacs-lasker	1910	1	Forgács, Leó-Lasker, Emanuel, World Championship 11th, Berlijn wch-m, 1910	attested	
B.Sic.Cls.Soz.MST	wch-game	event	wch-1910-lasker-morrison	1910	1	Morrison, John-Lasker, Emanuel, World Championship 10th, Berlijn wch-m, 1910	attested	
B.Sic.Sve.Nb3	wch-game	event	wch-1910-lasker-morrison	1910	1	Morrison, John-Lasker, Emanuel, World Championship 10th, Berlijn wch-m, 1910	attested	
C.RyL.Ber.O-O.Ben	wch-game	event	wch-1910-lasker-morrison	1910	1	Morrison, John-Lasker, Emanuel, World Championship 10th, Wenen wch-m, 1910	attested	
C.RyL.Ber.O-O.d6	wch-game	event	wch-1910-lasker-morrison	1910	1	Morrison, John-Lasker, Emanuel, World Championship 10th, Wenen wch-m, 1910	attested	
C.RyL.Ber.O-O.d6.d4.Bd7	wch-game	event	wch-1910-lasker-morrison	1910	1	Morrison, John-Lasker, Emanuel, World Championship 10th, Wenen wch-m, 1910	attested	
C.RyL.Mor.Opn.MLn.a4	wch-game	event	wch-1910-lasker-morrison	1910	2	Lasker, Emanuel-Morrison, John, World Championship 10th, Wenen wch-m, 1910	attested	
C.RyL.Mor.Opn.MLn.a4.Nxd4	wch-game	event	wch-1910-lasker-morrison	1910	2	Lasker, Emanuel-Morrison, John, World Championship 10th, Wenen wch-m, 1910	attested	
D.Sla.Sch.MLn.Bd3.O-O	wch-game	event	wch-1910-lasker-morrison	1910	1	Lasker, Emanuel-Morrison, John, World Championship 10th, Berlijn wch-m, 1910	attested	
A.Hor.Fch.MLn.Nf3.Nbd	wch-game	event	wch-1921-capablanca-lasker	1921	1	Lasker, Emanuel-Capablanca, José Raúl, World Championship 12th, Havana CUB, 1921	attested	
C.RyL.Ber.O-O.Hdg	wch-game	event	wch-1921-capablanca-lasker	1921	3	Capablanca, José Raúl-Lasker, Emanuel, World Championship 12th, Havana CUB, 1921	attested	
C.RyL.Ber.O-O.Shw	wch-game	event	wch-1921-capablanca-lasker	1921	1	Lasker, Emanuel-Capablanca, José Raúl, World Championship 12th, Havana CUB, 1921	attested	
D.QGD.Cls.Nf3.Nbd7.Qc2	wch-game	event	wch-1921-capablanca-lasker	1921	2	Lasker, Emanuel-Capablanca, José Raúl, World Championship 12th, Havana CUB, 1921	attested	
D.QGD.Ort.Rc1	wch-game	event	wch-1921-capablanca-lasker	1921	3	Capablanca, José Raúl-Lasker, Emanuel, World Championship 12th, Havana CUB, 1921	attested	
D.QGD.Ort.Rc1.b6	wch-game	event	wch-1921-capablanca-lasker	1921	1	Capablanca, José Raúl-Lasker, Emanuel, World Championship 12th, Havana CUB, 1921	attested	
D.QGD.Ort.Te7	wch-game	event	wch-1921-capablanca-lasker	1921	1	Capablanca, José Raúl-Lasker, Emanuel, World Championship 12th, Havana CUB, 1921	attested	
D.Sla.Qui.MLn.Bd3	wch-game	event	wch-1921-capablanca-lasker	1921	1	Lasker, Emanuel-Capablanca, José Raúl, World Championship 12th, Havana CUB, 1921	attested	
A.Hor.Fch.MLn.Bg5.Nbd7.c6	wch-game	event	wch-1927-alekhine-capablanca	1927	3	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
A.PQI.Fch.Mar	wch-game	event	wch-1927-alekhine-capablanca	1927	1	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
B.Fre.Win.DEx	wch-game	event	wch-1927-alekhine-capablanca	1927	1	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires wch-m, 1927	attested	
D.QGD.Cmb.Nd2.Bb4.Qc2	wch-game	event	wch-1927-alekhine-capablanca	1927	2	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Cmb.Nd2.Bb4.Qc2.O-O	wch-game	event	wch-1927-alekhine-capablanca	1927	1	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Mod.KDf.ACS	wch-game	event	wch-1927-alekhine-capablanca	1927	1	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Ort.Hne.Bxe7.Qxe7.Ne4	wch-game	event	wch-1927-alekhine-capablanca	1927	6	Alekhine, Alexander-Capablanca, José Raúl, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Ort.Hne.Sws	wch-game	event	wch-1927-alekhine-capablanca	1927	1	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Ort.Rc1.a6	wch-game	event	wch-1927-alekhine-capablanca	1927	4	Capablanca, José Raúl-Alekhine, Alexander, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Ort.Rc1.c6.a3	wch-game	event	wch-1927-alekhine-capablanca	1927	4	Alekhine, Alexander-Capablanca, José Raúl, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Ort.Rub.Flo	wch-game	event	wch-1927-alekhine-capablanca	1927	2	Alekhine, Alexander-Capablanca, José Raúl, World Championship 13th, Buenos Aires ARG, 1927	attested	
D.QGD.Ort.Te7.a6.cxd5	wch-game	event	wch-1927-alekhine-capablanca	1927	1	Alekhine, Alexander-Capablanca, José Raúl, World Championship 13th, Buenos Aires ARG, 1927	attested	
B.Fre.Bur.Be7	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
B.Fre.Bur.Mrz	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
C.RyL.Mor.Ba4.d6.c3	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
C.RyL.Mor.Ba4.d6.c3.Bd7	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
D.QGD.Cmb.Nd2.Bb4.Qc2	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Heidelberg wch-m, 1929	attested	
D.QGD.Cmb.Nd2.Bb4.Qc2.O-O	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
D.QGD.Cmb.cxd5.Nxd5	wch-game	event	wch-1929-alekhine-bogoljubow	1929	2	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Berlijn wch-m, 1929	attested	
D.Sem.Bg5.Nbd7.e4	wch-game	event	wch-1929-alekhine-bogoljubow	1929	2	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
D.Sla.Cze.Kra.MLn.e6	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
D.Sla.Cze.Kra.MLn.e6.f3	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
D.Sla.Nf3.Nf6.e3.e6	wch-game	event	wch-1929-alekhine-bogoljubow	1929	6	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
D.Sla.Sou	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
E.Gru.Fch.Pac.MLn	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
E.Ind.QID	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
E.Ind.WIn.f3	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
E.Ind.WIn.f3.d5	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Alekhine, Alexander-Bogoljubow, Efim, Alekhine - Bogoljubov World Championship Match, Berlin GER, 1929	attested	
E.Nim.Spl	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
E.Nim.Spl.MLn	wch-game	event	wch-1929-alekhine-bogoljubow	1929	2	Alekhine, Alexander-Bogoljubow, Efim, World Championship 14th, Deutschland/Niederlande, 1929	attested	
E.Nim.Spl.Rom.Nf3	wch-game	event	wch-1929-alekhine-bogoljubow	1929	1	Bogoljubow, Efim-Alekhine, Alexander, World Championship 14th, Deutschland/Niederlande, 1929	attested	
A.Eng.Rev.Nf3.e4	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Amsterdam wch-m, 1935	attested	
A.Hol.c4.Nf6.g3.e6.Bd2	wch-game	event	wch-1935-alekhine-euwe	1935	2	Euwe, Max-Alekhine, Alexander, World Championship 16th, Zandvoort wch-m, 1935	attested	
B.Ale.Nrm.Dpn.d6.Nb6.Be2	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Amsterdam wch-m, 1935	attested	
B.Fre.Win	wch-game	event	wch-1935-alekhine-euwe	1935	2	Alekhine, Alexander-Euwe, Max, World Championship 16th, Amsterdam wch-m, 1935	attested	
B.Fre.Win.Ale	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, The Netherlands, 1935	attested	
C.RyL.Mor.Opn.MLn.Cls	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Amsterdam wch-m, 1935	attested	
C.Vie.Fal.MLn.Qh5.Nd6.Alk	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Den Haag wch-m, 1935	attested	
D.QGA.Nf3.God	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Amsterdam wch-m, 1935	attested	
D.QGD.Cmb.cxd5.Nxd5	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Amsterdam wch-m, 1935	attested	
D.QGD.Ort.Rc1.c6.Bd3	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Amsterdam wch-m, 1935	attested	
D.QPG.Zuk.Nf6.e3.Bf5	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Eindhoven wch-m, 1935	attested	
D.Sem.e3.a6	wch-game	event	wch-1935-alekhine-euwe	1935	2	Euwe, Max-Alekhine, Alexander, World Championship 16th, Niederlande, 1935	attested	
D.Sla.Cls.Bld	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Niederlande, 1935	attested	
D.Sla.Cze.Kra.Car	wch-game	event	wch-1935-alekhine-euwe	1935	3	Euwe, Max-Alekhine, Alexander, World Championship 16th, Amsterdam wch-m, 1935	attested	
D.Sla.Nf3.Nf6.Nc3.dxc4.e3	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Amsterdam wch-m, 1935	attested	
D.Sla.Qui.cxd5	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Rotterdam wch-m, 1935	attested	
D.Sla.Qui.cxd5.cxd5.Nc3	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Den Bosch wch-m, 1935	attested	
D.Sla.Qui.cxd5.cxd5.Nc3.e6	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Den Haag wch-m, 1935	attested	
D.Sla.Sou	wch-game	event	wch-1935-alekhine-euwe	1935	1	Alekhine, Alexander-Euwe, Max, World Championship 16th, Zeist wch-m, 1935	attested	
E.Gru.Brn	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Groningen wch-m, 1935	attested	
E.Gru.Qb3	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Amsterdam wch-m, 1935	attested	
E.Gru.Rus.Hng.e4.a6	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, Amsterdam wch-m, 1935	attested	
E.Nim.Cls.Zur.Mil	wch-game	event	wch-1935-alekhine-euwe	1935	1	Euwe, Max-Alekhine, Alexander, World Championship 16th, The Netherlands, 1935	attested	
